delta,p,corr_p,t,p_t (two),p_t (one)
172,0.0,1e-05,-6.279784779242086,9.626836177620999e-09,4.8134180888104995e-09
173,0.0,1e-05,-6.841526171864166,7.282042600522465e-10,3.6410213002612323e-10
174,0.0,1e-05,-8.032751257508833,2.744033098591619e-12,1.3720165492958095e-12
175,0.0,1e-05,-7.734946461515261,1.3178052442779478e-11,6.589026221389739e-12
176,0.0,1e-05,-10.573585934886777,7.418268865165763e-18,3.7091344325828815e-18
177,0.0,1e-05,-13.06226595479798,3.921438763406015e-23,1.9607193817030075e-23
178,0.0,1e-05,-9.911064368973697,2.5295606942489594e-16,1.2647803471244797e-16
179,0.0,1e-05,-9.351252325514295,3.1160100259754142e-15,1.5580050129877071e-15
180,0.0,1e-05,-7.804818026388796,6.671137441425621e-12,3.3355687207128107e-12
181,0.0,1e-05,-8.618652840015766,1.1942122431815396e-13,5.971061215907698e-14
182,0.0,1e-05,-7.974805103055781,2.878441118654796e-12,1.439220559327398e-12
183,0.0,1e-05,-9.669868920170952,6.47754197582324e-16,3.23877098791162e-16
184,0.0,1e-05,-8.645338081244672,1.1109293147556882e-13,5.554646573778441e-14
185,0.0,1e-05,-8.867018474645693,4.1757939408628373e-14,2.0878969704314187e-14
186,0.0,1e-05,-8.425584716333539,3.683981783648859e-13,1.8419908918244295e-13
187,0.0,1e-05,-9.163877891631,1.9171414105585018e-14,9.585707052792509e-15
188,0.0,1e-05,-7.631478978472332,1.952612041576833e-11,9.763060207884165e-12
189,0.0,1e-05,-8.799422162898592,7.914921748500709e-14,3.9574608742503544e-14
190,0.0,1e-05,-9.544878649832246,1.913725431675334e-15,9.56862715837667e-16
191,0.0,1e-05,-9.476093011251143,2.1949723146752996e-15,1.0974861573376498e-15
192,0.0,1e-05,-8.64518761945539,1.0487823275327004e-13,5.243911637663502e-14
193,0.0,1e-05,-10.684195270742674,4.70030144341796e-18,2.35015072170898e-18
194,0.0,1e-05,-9.351305543074739,3.16158946816432e-15,1.58079473408216e-15
195,0.0,1e-05,-8.273046378786404,8.186933089189418e-13,4.093466544594709e-13
196,0.0,1e-05,-12.217864477209016,2.9019497375988587e-21,1.4509748687994294e-21
197,0.0,1e-05,-11.145021810533049,4.588132462634974e-19,2.294066231317487e-19
198,0.0,1e-05,-10.660169261877442,4.784057724237347e-18,2.3920288621186734e-18
199,0.0,1e-05,-11.058343207647445,8.802973956226485e-19,4.401486978113242e-19
200,0.0,1e-05,-11.109279107724754,6.212783311616624e-19,3.106391655808312e-19
201,0.0,1e-05,-10.641436836217139,4.995187541224818e-18,2.497593770612409e-18
202,0.0,1e-05,-9.625221036395168,7.998741709163776e-16,3.999370854581888e-16
203,0.0,1e-05,-7.646460892050543,2.129175267222044e-11,1.064587633611022e-11
204,0.0,1e-05,-11.754175583986848,2.0030407666032775e-20,1.0015203833016387e-20
205,0.0,1e-05,-9.907152857630644,1.9358412878033313e-16,9.679206439016657e-17
206,0.0,1e-05,-9.310630400169563,5.236880333498387e-15,2.6184401667491933e-15
207,0.0,1e-05,-8.594654285774341,2.0224465872775366e-13,1.0112232936387683e-13
208,0.0,1e-05,-8.49542865523688,2.8319961248565215e-13,1.4159980624282607e-13
209,0.0,1e-05,-13.060132427188112,3.5343031869675576e-23,1.7671515934837788e-23
210,0.0,1e-05,-10.67649217968114,4.141560326218833e-18,2.0707801631094166e-18
211,0.0,1e-05,-10.247295295991263,8.758596899876712e-17,4.379298449938356e-17
212,0.0,1e-05,-10.933934725773337,1.9837951176676516e-18,9.918975588338258e-19
213,0.0,1e-05,-12.435910122418479,1.6686294223546898e-21,8.343147111773449e-22
214,0.0,1e-05,-11.062592581889275,9.11576026167863e-19,4.557880130839315e-19
215,0.0,1e-05,-13.37197291570091,8.04680261825076e-24,4.02340130912538e-24
216,0.0,1e-05,-10.799142436666735,2.261652090812433e-18,1.1308260454062164e-18
217,0.0,1e-05,-10.004153654641106,1.8398666131322808e-16,9.199333065661404e-17
218,0.0,1e-05,-11.920877363210879,8.90923968905211e-21,4.454619844526055e-21
219,0.0,1e-05,-10.733199880967206,4.413346391769562e-18,2.206673195884781e-18
220,0.0,1e-05,-11.478106867945103,1.0572726486017662e-19,5.286363243008831e-20
221,0.0,1e-05,-13.463930821706624,6.926082416042481e-24,3.4630412080212405e-24
222,0.0,1e-05,-12.0048683941376,1.5248241465173734e-20,7.624120732586867e-21
223,0.0,1e-05,-11.059419977958507,9.992861930375673e-19,4.996430965187836e-19
224,0.0,1e-05,-12.264754899441813,2.507229131801964e-21,1.253614565900982e-21
225,0.0,1e-05,-8.795081450580692,6.229003326436359e-14,3.1145016632181795e-14
226,0.0,1e-05,-13.870126059860288,1.006570521395021e-24,5.032852606975105e-25
227,0.0,1e-05,-11.116861324880425,7.227075863058503e-19,3.6135379315292517e-19
228,0.0,1e-05,-11.520404773950725,1.1272679597183453e-19,5.636339798591726e-20
229,0.0,1e-05,-10.605041435458931,1.0162646393047605e-17,5.0813231965238024e-18
230,0.0,1e-05,-9.965472832824187,2.4917448126134135e-16,1.2458724063067068e-16
231,0.0,1e-05,-12.0141558382794,6.825958439410054e-20,3.412979219705027e-20
232,0.0,1e-05,-10.974659618406776,9.413251596806279e-19,4.706625798403139e-19
233,0.0,1e-05,-12.906644968124553,7.389395705673916e-23,3.694697852836958e-23
234,0.0,1e-05,-14.454141696444035,9.107892610560085e-26,4.5539463052800425e-26
235,0.0,1e-05,-11.857280331670518,1.2106373379525775e-20,6.053186689762887e-21
236,0.0,1e-05,-12.715647066197349,2.0067702954588234e-22,1.0033851477294117e-22
237,0.0,1e-05,-13.748571449760307,2.5338719792021847e-24,1.2669359896010924e-24
238,0.0,1e-05,-10.88986919725799,2.4583005207555945e-18,1.2291502603777972e-18
239,0.0,1e-05,-10.069106341227076,9.250022598886169e-17,4.6250112994430847e-17
240,0.0,1e-05,-11.187097599893804,3.298825958974958e-19,1.649412979487479e-19
241,0.0,1e-05,-10.216146333835828,8.03477864528601e-17,4.017389322643005e-17
242,0.0,1e-05,-12.696108466700494,2.0493740150941097e-22,1.0246870075470549e-22
243,0.0,1e-05,-10.991649671345488,8.815787603210029e-19,4.407893801605014e-19
244,0.0,1e-05,-10.642413778694953,5.0712640578297166e-18,2.5356320289148583e-18
245,0.0,1e-05,-14.215648214999359,1.495293730148001e-25,7.476468650740006e-26
246,0.0,1e-05,-9.836080711197782,2.8531261555672864e-16,1.4265630777836432e-16
247,0.0,1e-05,-13.217744520350907,1.666892392921351e-23,8.334461964606755e-24
248,0.0,1e-05,-10.962484912856684,2.5547950526062925e-18,1.2773975263031462e-18
249,0.0,1e-05,-13.598155371234997,3.5064758522798226e-24,1.7532379261399113e-24
250,0.0,1e-05,-15.163417481366844,2.3096551154880698e-27,1.1548275577440349e-27
251,0.0,1e-05,-12.431046162052185,7.458627805684475e-22,3.7293139028422376e-22
252,0.0,1e-05,-12.885208147294088,8.177556784547236e-23,4.088778392273618e-23
253,0.0,1e-05,-14.396261122567607,7.542964107057695e-26,3.7714820535288473e-26
